Sub	URI	blank
Theater--Japan--Exhibitions.	http://example.org/1007604#Topic650-20
Drawing, European.	http://example.org/1084147#Topic650-18
Art--Exhibitions.	http://example.org/1078393#Topic650-22
Science--Film catalogs.	http://example.org/1019628#Topic650-18
Psychology--Film catalogs.	http://example.org/1019628#Topic650-19
Motion pictures in higher education--Catalogs.	http://example.org/1019628#Topic650-20
Popular music--France--History and criticism.	http://example.org/1074866#Topic650-19
Language and languages--Collections.	http://example.org/1094234#Topic650-18
Banks and banking--United States.	http://example.org/1018226#Topic650-19
Currency question--United States.	http://example.org/1018226#Topic650-20
Money--United States.	http://example.org/1018226#Topic650-21
Interior decoration--United States.	http://example.org/1088457#Topic650-19
Furniture--United States.	http://example.org/1088457#Topic650-20
Report writing.	http://example.org/1067852#Topic650-21
Books and reading.	http://example.org/1067852#Topic650-22
Reading comprehension.	http://example.org/1036859#Topic650-19
Readers.	http://example.org/1036859#Topic650-20
Canadian poetry--19th century.	http://example.org/1064932#Topic650-34
English poetry--19th century.	http://example.org/1064932#Topic650-35
Ecology--Study and teaching.	http://example.org/1061087#Topic650-19
Conservation of natural resources--Study and teaching.	http://example.org/1061087#Topic650-20
Human beings--Effect of environment on--Study and teaching.	http://example.org/1061087#Topic650-21
Posters.	http://example.org/1085410#Topic650-22
Reading (Elementary)	http://example.org/1060609#Topic650-17
Language arts (Elementary)	http://example.org/1060609#Topic650-18
Reading games.	http://example.org/1060609#Topic650-19
Female juvenile delinquents.	http://example.org/1036570#Topic650-18
Boys--Societies and clubs--United States.	http://example.org/1031905#Topic650-19
Girls--Societies and clubs.	http://example.org/1031905#Topic650-20
Activity programs in education.	http://example.org/1008728#Topic650-17
Creative thinking.	http://example.org/1008728#Topic650-18
Problem solving.	http://example.org/1008728#Topic650-19
Project method in teaching.	http://example.org/1008728#Topic650-20
Music appreciation.	http://example.org/1083461#Topic650-23
Composers.	http://example.org/1083461#Topic650-24
Music--Discography.	http://example.org/1083461#Topic650-25
Engineering design--Case studies.	http://example.org/1075850#Topic650-19
Mountains--Congresses.	http://example.org/1060512#Topic650-19
Weather--Congresses.	http://example.org/1060512#Topic650-20
Meteorology--Congresses.	http://example.org/1060512#Topic650-21
Weather--Effect of mountains on--Congresses.	http://example.org/1060512#Topic650-22
Venezuelan fiction--History and criticism.	http://example.org/1025938#Topic650-19
Marketing--Case studies.	http://example.org/1004794#Topic650-19
English language--Dictionaries--Polyglot.	http://example.org/1089472#Topic650-19
Art, American--Exhibitions.	http://example.org/1077935#Topic650-21
Art, American--20th century.	http://example.org/1077935#Topic650-22
Marriage.	http://example.org/1028872#Topic650-22
Abstract expressionism--United States.	http://example.org/1048239#Topic650-19
Abstract expressionism--Exhibitions.	http://example.org/1048239#Topic650-20
Art, American--20th century.	http://example.org/1048239#Topic650-21
Art, American--Exhibitions.	http://example.org/1077923#Topic650-19
Propaganda.	http://example.org/1024412#Topic650-18
Books--History--Exhibitions.	http://example.org/1011528#Topic650-20
Lithography, American.	http://example.org/1087877#Topic650-19
Flute music (2 flutes)	http://example.org/1079930#Topic650-20
Cities and towns--California.	http://example.org/1026269#Topic650-21
Magnetohydrodynamics--Congresses.	http://example.org/1077202#Topic650-18
Wood-engraving--Exhibitions.	http://example.org/1087443#Topic650-23
American poetry--20th century.	http://example.org/10772#Topic650-18
Anonyms and pseudonyms, Spanish.	http://example.org/101826#Topic650-21
Church and social problems--Catholic Church--History.	http://example.org/1025323#Topic650-20
Labor--Europe--History.	http://example.org/1025323#Topic650-21
Labor movement--Europe--History.	http://example.org/1025323#Topic650-22
Working class--Europe--History.	http://example.org/1025323#Topic650-23
Drawing.	http://example.org/1084075#Topic650-21
Art--Exhibitions.	http://example.org/1079456#Topic650-21
Art--Manitoba.	http://example.org/1079456#Topic650-22
Lithography.	http://example.org/1087904#Topic650-18
Textile industry--Pakistan.	http://example.org/1005712#Topic650-18
Art.	http://example.org/1051619#Topic650-21
Musicals--Librettos.	http://example.org/1073811#Topic650-22
Vocational guidance.	http://example.org/1010659#Topic650-19
Occupations--United States.	http://example.org/1010659#Topic650-20
Drawing, European--Exhibitions.	http://example.org/1084647#Topic650-19
Painting, Dutch--Exhibitions.	http://example.org/1085855#Topic650-22
Painting, Flemish--Exhibitions.	http://example.org/1085855#Topic650-23
Military uniforms.	http://example.org/1071118#Topic650-23
Waterloo, Battle of, Waterloo, Belgium, 1815.	http://example.org/1071118#Topic650-24
Labor unions--Great Britain--History.	http://example.org/105409#Topic650-20
Education--Great Britain--History.	http://example.org/1058879#Topic650-24
Railroad Strike, U.S., 1877.	http://example.org/1000154#Topic650-20
Working class--United States.	http://example.org/1000154#Topic650-21
Jewelry--Catalogs.	http://example.org/1071446#Topic650-23
Silverware--Catalogs.	http://example.org/1071446#Topic650-24
Manufactures--Catalogs.	http://example.org/1071446#Topic650-25
Fashion--Catalogs.	http://example.org/1071446#Topic650-26
German poetry--20th century.	http://example.org/1037226#Topic650-18
Political poetry, German.	http://example.org/1037226#Topic650-19
Labor--France.	http://example.org/1003431#Topic650-21
Labor movement--France.	http://example.org/1003431#Topic650-22
Working class--France.	http://example.org/1003431#Topic650-23
Campaign literature.	http://example.org/1061272#Topic650-17
Presidents--United States--Election--1940.	http://example.org/1061272#Topic650-18
Witwatersrand Strike, 1922.	http://example.org/1000243#Topic650-22
World War, 1939-1945--Causes.	http://example.org/1029068#Topic650-23
Roads--United States.	http://example.org/1072903#Topic650-19
Depreciation allowances--United States.	http://example.org/1021673#Topic650-19
Microwaves--Congresses.	http://example.org/1056034#Topic650-21
Forest fires--Rocky Mountains.	http://example.org/1030528#Topic650-19
Forest fire forecasting.	http://example.org/1030528#Topic650-20
Information theory--Congresses.	http://example.org/1056178#Topic650-19
Public schools--United States.	http://example.org/1056953#Topic650-21
Education--United States--1945	http://example.org/1056953#Topic650-22
Income tax--Law and legislation--South Africa.	http://example.org/1009542#Topic650-20
Painting, Flemish--Exhibitions.	http://example.org/1085857#Topic650-22
Painting, Dutch--Exhibitions.	http://example.org/1085857#Topic650-23
Painting, Italian--Exhibitions.	http://example.org/1085857#Topic650-24
Electronic data processing.	http://example.org/1071496#Topic650-21
Drug abuse--Dictionaries.	http://example.org/1035269#Topic650-21
Drug abuse--Bibliography.	http://example.org/1035269#Topic650-22
Planning.	http://example.org/108241#Topic650-18
English language--Study and teaching (Secondary)--Handbooks, manuals, etc.	http://example.org/1068828#Topic650-21
Electronic circuits--Congresses.	http://example.org/1057154#Topic650-19
Radicalism--United States.	http://example.org/1044052#Topic650-23
Input-output analysis.	http://example.org/1019858#Topic650-19
