Sub	URI	blank
Steel industry and trade--Soviet Union.	http://example.org/1004347#Topic650-19
Iron industry and trade--Soviet Union.	http://example.org/1004347#Topic650-20
Metal-working machinery--Prices.	http://example.org/1004761#Topic650-19
Machine-tools--Trade and manufacture--Soviet Union.	http://example.org/1004761#Topic650-20
Motor vehicles--Standards--Law and legislation--United States.	http://example.org/107065#Topic650-18
Machinery industry--Soviet Union.	http://example.org/1011578#Topic650-19
Machinery--Prices.	http://example.org/1011578#Topic650-20
Railroads--Soviet Union--Rolling-stock.	http://example.org/1021424#Topic650-19
Profit--United States.	http://example.org/1023328#Topic650-21
Price regulation--United States.	http://example.org/1023328#Topic650-22
Unemployed--United States.	http://example.org/1033135#Topic650-19
Inflation (Finance)--United States.	http://example.org/1033135#Topic650-20
Wages--United States.	http://example.org/1033135#Topic650-21
Trusts, Industrial--United States.	http://example.org/1033135#Topic650-22
Forest products--Sweden--Prices.	http://example.org/1004952#Topic650-19
Timber--Sweden.	http://example.org/1004952#Topic650-20
Automobile insurance--United States.	http://example.org/1055274#Topic650-19
Crime.	http://example.org/1035302#Topic650-19
Criminals.	http://example.org/1035302#Topic650-20
Fiscal policy--India.	http://example.org/1020496#Topic650-19
Pricing.	http://example.org/1011432#Topic650-23
Marketing.	http://example.org/1011432#Topic650-24
Pricing.	http://example.org/1009782#Topic650-21
Pricing.	http://example.org/1030849#Topic650-21
Consecration of bishops.	http://example.org/1049063#Topic650-19
Villages--Nepal.	http://example.org/1026789#Topic650-26
Church and state--Canada.	http://example.org/1017786#Topic650-37
Church schools--Law and legislation--Manitoba.	http://example.org/1017786#Topic650-38
Education--Finance--Law and legislation--Canada.	http://example.org/1017786#Topic650-39
Political crimes and offenses.	http://example.org/1034908#Topic650-19
Mathematics.	http://example.org/101998#Topic650-18
Primal therapy.	http://example.org/104907#Topic650-20
Education, Primary.	http://example.org/1065105#Topic650-18
Primaries--Southern States.	http://example.org/1046614#Topic650-20
Primaries.	http://example.org/1046615#Topic650-19
Presidents--United States--Election.	http://example.org/1046615#Topic650-20
