Sub	URI	blank
Histology.	http://example.org/1023798#Topic650-23
Anatomy, Comparative.	http://example.org/1023798#Topic650-24
Painting, Venezuelan.	http://example.org/1092538#Topic650-21
Constitutional history--Argentina.	http://example.org/1046085#Topic650-19
Political parties--Argentina.	http://example.org/1046124#Topic650-19
Portuguese language--History.	http://example.org/1005476#Topic650-19
Crusades--First, 1096-1099.	http://example.org/1060542#Topic650-22
Constitutional history--Mexico.	http://example.org/1047085#Topic650-21
Debts, External--Mexico--History.	http://example.org/1022298#Topic650-20
Education--Guatemala--History.	http://example.org/1058771#Topic650-20
Petroleum industry and trade--Government ownership--Mexico.	http://example.org/1004544#Topic650-20
Historiography--History.	http://example.org/1034572#Topic650-19
Catalan literature--To 1500--History and criticism.	http://example.org/109839#Topic650-18
Catalan literature--History and criticism.	http://example.org/1093852#Topic650-18
Catalan literature--History and criticism.	http://example.org/1093853#Topic650-18
Spanish literature--To 1500--History and criticism.	http://example.org/1075361#Topic650-21
Spanish literature--Classical period, 1500-1700--History and criticism.	http://example.org/1075361#Topic650-22
Spanish literature--History and criticism.	http://example.org/101303#Topic650-27
Spanish American literature--History and criticism.	http://example.org/1054175#Topic650-20
Latin literature--History and criticism.	http://example.org/1091421#Topic650-19
Music--Spain--History and criticism.	http://example.org/1082378#Topic650-20
Music--Latin America--History and criticism.	http://example.org/1082378#Topic650-21
Press--Catalonia.	http://example.org/1039166#Topic650-19
Art--Spain--History.	http://example.org/1079652#Topic650-20
Finance, Public--Venezuela--Collected works.	http://example.org/1020194#Topic650-22
Finance, Public--Law and legislation--Venezuela--Collected works.	http://example.org/1020194#Topic650-23
Socialism--Spain--History.	http://example.org/1065203#Topic650-23
Public works--Mexico--History.	http://example.org/1025866#Topic650-21
Zarzuela.	http://example.org/1083235#Topic650-19
Opera--Spain--History and criticism.	http://example.org/1083235#Topic650-20
Natural law.	http://example.org/1041769#Topic650-18
International law.	http://example.org/1041769#Topic650-19
Romance languages--History.	http://example.org/1062562#Topic650-22
Political parties--Argentina--History.	http://example.org/107483#Topic650-20
Political parties--Chile.	http://example.org/1046157#Topic650-19
Opera.	http://example.org/1083153#Topic650-18
Theaters.	http://example.org/1083153#Topic650-19
Constitutional history--Spain.	http://example.org/1050913#Topic650-19
Political science--Spain--Catalonia--History.	http://example.org/1039094#Topic650-20
Indians of Mexico--Languages--Writing.	http://example.org/1006028#Topic650-17
Indians of Mexico.	http://example.org/1006028#Topic650-18
Indians of Mexico.	http://example.org/1029936#Topic650-22
Indians of the West Indies--Hispaniola.	http://example.org/1029936#Topic650-23
Constitutional history--Argentina.	http://example.org/1046083#Topic650-19
Philosophy--Poland--History.	http://example.org/1080549#Topic650-18
Flagellation.	http://example.org/1036472#Topic650-19
Crusades--First, 1096-1099.	http://example.org/1025871#Topic650-24
Theater--England--History.	http://example.org/1028197#Topic650-20
Constitutional history--Argentina.	http://example.org/1046094#Topic650-20
Polish language--History.	http://example.org/1096329#Topic650-20
Polish language--History.	http://example.org/1096324#Topic650-19
Latin literature--History and criticism.	http://example.org/1091420#Topic650-18
Polish literature--History and criticism.	http://example.org/1096941#Topic650-19
Polish literature--History and criticism.	http://example.org/1001761#Topic650-24
Natural history--Mexico--Baja California (Peninsula)	http://example.org/102989#Topic650-20
Historians--India.	http://example.org/1004179#Topic650-21
Middle Ages--Historiography.	http://example.org/1053654#Topic650-23
Historiography--History.	http://example.org/1053654#Topic650-24
Law--Poland--History and criticism.	http://example.org/1068593#Topic650-21
Constitutional history--Poland.	http://example.org/1068593#Topic650-22
Troubadours.	http://example.org/1093834#Topic650-18
Provençal literature--History and criticism.	http://example.org/1093834#Topic650-19
Agriculture--Economic aspects--Uruguay--History.	http://example.org/1018129#Topic650-20
Cattle trade--Uruguay--History.	http://example.org/1018129#Topic650-21
Education, Secondary--Uruguay--History.	http://example.org/1058821#Topic650-20
High schools--Uruguay--Administration--History.	http://example.org/1058821#Topic650-21
Modernism (Christian theology)--Catholic Church.	http://example.org/1004837#Topic650-21
Illumination of books and manuscripts, Medieval.	http://example.org/1087771#Topic650-25
Trojan War--In art.	http://example.org/1087771#Topic650-26
Poetry of places--Poland.	http://example.org/1097177#Topic650-20
Patriotic poetry, Polish.	http://example.org/1097177#Topic650-21
Romanies.	http://example.org/105932#Topic650-18
Romanies--Language--Dictionaries.	http://example.org/105932#Topic650-19
Spanish language--Dictionaries--Gipsy.	http://example.org/105932#Topic650-20
Romani poetry.	http://example.org/105932#Topic650-21
Latin American literature--History and criticism.	http://example.org/1012145#Topic650-20
Money--Massachusetts.	http://example.org/1016736#Topic650-24
Finance--Massachusetts.	http://example.org/1016736#Topic650-25
Inland navigation--Great Britain--History.	http://example.org/1006946#Topic650-20
Railroads--Great Britain--History.	http://example.org/1006946#Topic650-21
Education--Philosophy--History.	http://example.org/10670#Topic650-24
Church buildings--Québec (Province)	http://example.org/1061274#Topic650-17
Industrial promotion--United States.	http://example.org/101831#Topic650-20
Literature, Modern.	http://example.org/1043795#Topic650-18
French literature.	http://example.org/1043795#Topic650-19
Perception.	http://example.org/1030285#Topic650-22
Senses and sensation.	http://example.org/1030285#Topic650-23
Architecture--History.	http://example.org/1081369#Topic650-19
Aliens--United States.	http://example.org/1053190#Topic650-23
Historical geography--Maps.	http://example.org/1056847#Topic650-20
Hymns, English--History and criticism.	http://example.org/1075052#Topic650-19
Hymn tunes--History and criticism.	http://example.org/1075052#Topic650-20
Water--Law and legislation--Colorado.	http://example.org/106647#Topic650-20
Electronic data processing--Dictionaries.	http://example.org/1001660#Topic650-22
Electronic data processing--History.	http://example.org/1001660#Topic650-23
Civilization, Arab.	http://example.org/100549#Topic650-20
Music--500-1400--History and criticism.	http://example.org/100549#Topic650-21
Music--Arab countries--History and criticism.	http://example.org/100549#Topic650-22
School music--United States--History and criticism.	http://example.org/1083441#Topic650-22
Music--Instruction and study--United States.	http://example.org/1083441#Topic650-23
Common law--Great Britain--History.	http://example.org/105071#Topic650-20
Historical geography.	http://example.org/109300#Topic650-19
Geography--Methodology.	http://example.org/109300#Topic650-20
Historical geology--North America.	http://example.org/1067407#Topic650-20
French language--Phonetics.	http://example.org/1093280#Topic650-23
Phonetics.	http://example.org/1093280#Topic650-24
Roman law--History.	http://example.org/1057794#Topic650-19
Historical libraries--Germany.	http://example.org/1077104#Topic650-19
Historical linguistics.	http://example.org/1089237#Topic650-25
Generative grammar.	http://example.org/1089237#Topic650-26
Caddoan Indians.	http://example.org/1044921#Topic650-24
Coeur d'Alene Indians.	http://example.org/1049749#Topic650-22
Salish Indians.	http://example.org/1049749#Topic650-23
Pharmacology--History.	http://example.org/1077444#Topic650-19
Drugs--History.	http://example.org/1077444#Topic650-20
Bards and bardism.	http://example.org/1074417#Topic650-21
Music--Ireland--History and criticism.	http://example.org/1074417#Topic650-22
Musical instruments--Ireland.	http://example.org/1074417#Topic650-23
Needlework--England--History.	http://example.org/1088240#Topic650-23
Needlework--Scotland--History.	http://example.org/1088240#Topic650-24
Needlework--Pennsylvania.	http://example.org/1088236#Topic650-22
Language and languages.	http://example.org/1089600#Topic650-18
Piano.	http://example.org/1074669#Topic650-18
Harpsichord.	http://example.org/1074669#Topic650-19
Clavichord.	http://example.org/1074669#Topic650-20
Portrait painting--Great Britain--History.	http://example.org/1080018#Topic650-20
History--Research.	http://example.org/1004709#Topic650-21
Presidents--United States--Election.	http://example.org/1043030#Topic650-25
Presidential candidates--United States--History.	http://example.org/1043030#Topic650-26
Railroads and state.	http://example.org/1005259#Topic650-18
Historical sociology.	http://example.org/1023929#Topic650-19
Historical sociology.	http://example.org/1023924#Topic650-19
Constitutional law--United States--Cases.	http://example.org/1045141#Topic650-21
Devices (Heraldry)	http://example.org/1005658#Topic650-19
Battle-cries.	http://example.org/1005658#Topic650-20
Badges.	http://example.org/1005658#Topic650-21
Heraldry--England.	http://example.org/109503#Topic650-20
Heraldry--Scotland.	http://example.org/109503#Topic650-21
Interior decoration--Germany.	http://example.org/1088466#Topic650-19
Architecture--Details.	http://example.org/1088466#Topic650-20
Furniture--Germany.	http://example.org/1088466#Topic650-21
Czech language--Grammar, Historical.	http://example.org/1096032#Topic650-19
Czech language--Grammar, Historical.	http://example.org/1096033#Topic650-17
Czech language--Grammar, Historical.	http://example.org/1096035#Topic650-18
Missions--California--Lompoc.	http://example.org/1074980#Topic650-19
Missions--California.	http://example.org/1074980#Topic650-20
Historians--Italy--Rome--Collections.	http://example.org/1091483#Topic650-18
Art and state--Congresses.	http://example.org/1080969#Topic650-18
Monuments--Conservation and restoration--Congresses.	http://example.org/1080969#Topic650-19
Indians of North America--Canada--Antiquities.	http://example.org/1017306#Topic650-24
Wallpaper--England--Manchester--Catalogs.	http://example.org/1088050#Topic650-22
Architecture--Wisconsin--History.	http://example.org/1080513#Topic650-19
German language--Middle High German, 1050-1500--Texts.	http://example.org/1038196#Topic650-23
Historien der Alden Ê.	http://example.org/1038196#Topic650-24
History, Ancient.	http://example.org/1089919#Topic650-18
Music--History and criticism.	http://example.org/1082027#Topic650-19
Music--Yugoslavia--History and criticism.	http://example.org/1074279#Topic650-19
Musicians, Yugoslav.	http://example.org/1074279#Topic650-20
Historians--Italy--Rome--Collections.	http://example.org/1091494#Topic650-18
Art--California--Valencia.	http://example.org/1079692#Topic650-19
Art--Historiography.	http://example.org/1079692#Topic650-20
Cooperation--Qub̌ec (Province)--Kénogami--Societies, etc.	http://example.org/1016132#Topic650-20
Mortmain--Belgium--History.	http://example.org/1000761#Topic650-20
Land tenure--Law and legislation--Belgium.	http://example.org/1000761#Topic650-21
Civil law--Germany--History.	http://example.org/1055611#Topic650-20
Music--History and criticism.	http://example.org/1082023#Topic650-18
Musicians.	http://example.org/1082023#Topic650-19
French language--Grammar, Historical.	http://example.org/1093219#Topic650-21
Italian language--Grammar, Historical.	http://example.org/1092314#Topic650-18
Italian language--Dialects.	http://example.org/1092314#Topic650-19
Latin language--Grammar, Historical.	http://example.org/1094737#Topic650-19
Italian language--Dialects--Sardinia.	http://example.org/1092794#Topic650-19
Italian language--Phonetics.	http://example.org/1092794#Topic650-20
Old Norse language--Grammar, Historical.	http://example.org/1095216#Topic650-18
Germanic languages--Phonology.	http://example.org/1095109#Topic650-19
Germanic languages--Inflection.	http://example.org/1095109#Topic650-20
Gothic language--Grammar.	http://example.org/1095159#Topic650-20
Marches (Piano)--To 1800.	http://example.org/1041401#Topic650-20
Military music--Austria.	http://example.org/1041401#Topic650-21
Communism and society.	http://example.org/1040667#Topic650-18
Social sciences--Research.	http://example.org/1040667#Topic650-19
Nobility--Germany.	http://example.org/1031424#Topic650-18
Nobility--Brandenburg (Germany and Poland)	http://example.org/1031424#Topic650-19
Italian language--Dialects--Sardinia.	http://example.org/1092795#Topic650-19
Inheritance and succession--Hamburg (Germany).	http://example.org/1063042#Topic650-19
Historic buildings--Denmark--Copenhagen.	http://example.org/1079711#Topic650-20
Literature--Philosophy.	http://example.org/1005790#Topic650-19
Philology--History and criticism.	http://example.org/1005790#Topic650-20
German literature.	http://example.org/1005790#Topic650-21
German language.	http://example.org/1005790#Topic650-22
Polish literature--History and criticism.	http://example.org/1096877#Topic650-18
Polish literature--History and criticism.	http://example.org/1096886#Topic650-18
Polish literature--History and criticism.	http://example.org/1096873#Topic650-18
History--Philosophy.	http://example.org/1007783#Topic650-19
Banks and banking--Great Britain.	http://example.org/1017074#Topic650-20
Money--India--History.	http://example.org/1017963#Topic650-20
Currency question--India.	http://example.org/1017963#Topic650-21
Court records--Buckskin Joe (Colo.).	http://example.org/1004092#Topic650-23
Greek literature.	http://example.org/1090676#Topic650-18
Oriental literature--History and criticism.	http://example.org/1090676#Topic650-19
Civilization, Ancient.	http://example.org/1090676#Topic650-20
Primitive societies.	http://example.org/1023970#Topic650-24
French philology.	http://example.org/1092862#Topic650-27
History--Study and teaching.	http://example.org/109172#Topic650-21
Oral-formulaic analysis.	http://example.org/1090901#Topic650-31
Trojan War--In literature.	http://example.org/1090901#Topic650-32
Agricultural credit--United States.	http://example.org/1018102#Topic650-19
Mortgage banks--United States.	http://example.org/1018102#Topic650-20
Banks and banking--United States.	http://example.org/1018102#Topic650-21
Cities and towns--United States.	http://example.org/1018755#Topic650-20
Sociology.	http://example.org/1023911#Topic650-20
History--Philosophy.	http://example.org/1023911#Topic650-21
History--Study and teaching--Great Britain.	http://example.org/1059810#Topic650-20
Social sciences--Study and teaching (Elementary)	http://example.org/1023678#Topic650-21
Civilization--History.	http://example.org/1050734#Topic650-18
Textbooks--United States.	http://example.org/1081857#Topic650-22
Communism--United States.	http://example.org/1037800#Topic650-19
Socialism--United States.	http://example.org/1037800#Topic650-20
Anarchism--Soviet Union.	http://example.org/1039953#Topic650-20
Anthropology--History.	http://example.org/10695#Topic650-21
Architecture--History.	http://example.org/1083582#Topic650-19
Art--History.	http://example.org/1078466#Topic650-19
Art--History.	http://example.org/1078503#Topic650-18
Assamese literature--History and criticism.	http://example.org/1098925#Topic650-18
Land tenure--Australia--History.	http://example.org/105106#Topic650-21
Agricultural colonies--Australia.	http://example.org/105106#Topic650-22
Agriculture--Australia.	http://example.org/105106#Topic650-23
Banks and banking--Scotland--History.	http://example.org/1017136#Topic650-20
Banks and banking--Great Britain--History.	http://example.org/1017149#Topic650-20
Bankers--Great Britain.	http://example.org/1017149#Topic650-21
Bengali literature--History and criticism.	http://example.org/1098935#Topic650-23
Buddhist art--History.	http://example.org/1081246#Topic650-19
Art--Japan.	http://example.org/1081246#Topic650-20
Temples--Japan.	http://example.org/1081246#Topic650-21
Political science--China--History.	http://example.org/1038954#Topic650-19
Philosophy, Chinese.	http://example.org/1038954#Topic650-20
Ethics--China.	http://example.org/1038954#Topic650-21
Sanskrit literature--History and criticism.	http://example.org/1098799#Topic650-21
Money--United States--History.	http://example.org/1032021#Topic650-19
Coinage--United States--History.	http://example.org/1032021#Topic650-20
Currency question--United States.	http://example.org/1032021#Topic650-21
Depressions.	http://example.org/108850#Topic650-22
National banks (United States)	http://example.org/108850#Topic650-23
Education--United States--History.	http://example.org/108004#Topic650-23
Education--Great Britain--History.	http://example.org/1058876#Topic650-20
Education--New Jersey--History.	http://example.org/1058354#Topic650-24
Education--Nigeria--History.	http://example.org/1065012#Topic650-20
Education--Ontario--History.	http://example.org/1067614#Topic650-21
Education--Oregon--Portland--History.	http://example.org/1058383#Topic650-20
Employees--Rating of.	http://example.org/1045579#Topic650-19
Civil service--United States.	http://example.org/1045579#Topic650-20
Elections--United States--History.	http://example.org/1071166#Topic650-24
Suffrage--United States--History.	http://example.org/1071166#Topic650-25
Law--History.	http://example.org/103790#Topic650-19
Music--England--History and criticism.	http://example.org/1074308#Topic650-24
School districts--Manitoba--History.	http://example.org/1045284#Topic650-22
Music--History and criticism.	http://example.org/1006235#Topic650-18
German literature--History and criticism.	http://example.org/100390#Topic650-30
Emigration and immigration law--United States.	http://example.org/1053209#Topic650-19
Architecture--India.	http://example.org/1081571#Topic650-20
Architecture, Asian.	http://example.org/1081571#Topic650-21
Art--India--History.	http://example.org/1079777#Topic650-19
Architecture--India--History.	http://example.org/1079777#Topic650-20
Art--Indochina.	http://example.org/1079777#Topic650-21
Architecture--Indochina.	http://example.org/1079777#Topic650-22
Art--Malay Archipelago.	http://example.org/1079777#Topic650-23
Architecture--Malay Archipelago.	http://example.org/1079777#Topic650-24
Dharma.	http://example.org/1021809#Topic650-20
Hindu law.	http://example.org/1021809#Topic650-21
Philosophy, Indic--History.	http://example.org/1065834#Topic650-21
East Indians--Mauritius--History.	http://example.org/109551#Topic650-18
Inscriptions--Indonesia.	http://example.org/1044870#Topic650-23
Islamic education.	http://example.org/1058066#Topic650-20
Jainism.	http://example.org/1044049#Topic650-21
Jaina monasticism and religious orders.	http://example.org/1044049#Topic650-22
Education--Japan.	http://example.org/1061287#Topic650-19
Education--Japan--History.	http://example.org/1061287#Topic650-20
Labor unions--Kenya--History.	http://example.org/109171#Topic650-20
Labor--England--Sheffield.	http://example.org/1003376#Topic650-19
Labor movement--England--Sheffield.	http://example.org/1003376#Topic650-20
Working class--England--Sheffield.	http://example.org/1003376#Topic650-21
Labor--United States.	http://example.org/105677#Topic650-22
Labor movement--United States.	http://example.org/105677#Topic650-23
Working class--United States.	http://example.org/105677#Topic650-24
Labor unions--United States.	http://example.org/105677#Topic650-25
Malayalam literature--History and criticism.	http://example.org/1099353#Topic650-19
Commerce--History.	http://example.org/1006390#Topic650-18
Shipping--History.	http://example.org/1006390#Topic650-19
Steam-navigation--History.	http://example.org/1006390#Topic650-20
Methodist Church in Wisconsin.	http://example.org/1006216#Topic650-19
Methodism--History.	http://example.org/1006216#Topic650-20
Painting--Soviet Union--History.	http://example.org/1086374#Topic650-19
Painters--Soviet Union.	http://example.org/1086374#Topic650-20
Money--History.	http://example.org/1015689#Topic650-25
Music--History and criticism.	http://example.org/1082048#Topic650-23
Islamic education.	http://example.org/1071367#Topic650-20
Education--India--History.	http://example.org/1071367#Topic650-21
Russian literature--19th century--History and criticism.	http://example.org/1044069#Topic650-28
Oriya literature--History and criticism.	http://example.org/1098789#Topic650-18
Political parties--California.	http://example.org/1045803#Topic650-19
Political science--History.	http://example.org/1040390#Topic650-19
Political science--History.	http://example.org/1040392#Topic650-19
Music, American--History and criticism.	http://example.org/1074851#Topic650-26
Jazz.	http://example.org/1074851#Topic650-27
Popular music--United States--History and criticism.	http://example.org/1074851#Topic650-28
Population.	http://example.org/1064499#Topic650-19
Railroads--Canada--History.	http://example.org/1035662#Topic650-20
Land grants--Canada.	http://example.org/1035662#Topic650-21
Public lands--Canada.	http://example.org/1035662#Topic650-22
Provençal poetry--History and criticism.	http://example.org/1092997#Topic650-23
Troubadours.	http://example.org/1092997#Topic650-24
School districts--Saskatchewan.	http://example.org/1042404#Topic650-21
Frontier and pioneer life--Saskatchewan.	http://example.org/1042404#Topic650-22
Pioneers--Saskatchewan.	http://example.org/1042404#Topic650-23
Latin literature--History and criticism.	http://example.org/1091414#Topic650-24
Community development--India--Case studies.	http://example.org/1034423#Topic650-18
