Pattison, Mark, 1813-1884.	Person		http://example.org/1026182#Agent100-12
Estienne family.	Family		http://example.org/1026182#Agent600-24
Grabhorn, Robert.	Person		http://example.org/1026182#Agent700-26
Adair, Bryan.	Person		http://example.org/104356#Agent100-11
Hammer, Thomas Ross.	Person		http://example.org/1077165#Agent100-9
Pennar, Jaan.	Person		http://example.org/107467#Agent100-16
Parming, Tönu.,	Person		http://example.org/107467#Agent700-27
Rebane, P. Peter,	Person		http://example.org/107467#Agent700-28
Milne-Home, David, 1805-1890.	Person		http://example.org/1010788#Agent100-11
Davies, Arthur B. (Arthur Bowen), 1862-1928.	Person		http://example.org/1087309#Agent100-11
Price, F. Newlin (Frederic Newlin),	Person		http://example.org/1087309#Agent700-21
Canaletto, 1697-1768.	Person		http://example.org/1088365#Agent100-11
Kainen, Jacob.	Person		http://example.org/1088365#Agent700-21
Appleton, Sheldon.	Person		http://example.org/1055060#Agent100-14
United Nations	Organization		http://example.org/1055060#Agent610-22
Mo, Di, active 400 B.C.	Person		http://example.org/109950#Agent100-12
Mei, Yibao, 1900-	Person		http://example.org/109950#Agent700-22
Wilde, Norman, 1867-1936.	Person		http://example.org/1041434#Agent100-10
Heermance, Edgar Laing, 1876-	Person		http://example.org/1010789#Agent100-10
Eckel, Malcolm W.	Person		http://example.org/1010774#Agent100-14
Fletcher, Joseph F.	Person		http://example.org/1018244#Agent100-13
Stackhouse, Max L.	Person		http://example.org/1027518#Agent100-14
Moberly, W. H. (Walter Hamilton), Sir, 1881-	Person		http://example.org/1036507#Agent100-16
Levy, Mark R.	Person		http://example.org/1044228#Agent100-14
Kramer, Michael S.,	Person		http://example.org/1044228#Agent700-26
Hawkins, Brett W.,	Person		http://example.org/1043967#Agent100-15
Lorinskas, Robert A.,	Person		http://example.org/1043967#Agent700-27
Risley, Herbert Hope, Sir, 1851-1911.	Person		http://example.org/106435#Agent100-10
Grierson, George Abraham, Sir, 1851-1941,	Person		http://example.org/106435#Agent700-22
Crooke, William, 1848-1923,	Person		http://example.org/106435#Agent700-23
Lopez, Raymond Henry.	Person		http://example.org/1005392#Agent100-12
Papaioannou, Anaxagoras N.	Person		http://example.org/1021725#Agent100-11
Kerr, C. B. (Charles Baldwin), 1932-	Person		http://example.org/1021854#Agent700-19
Brown, Roy E. (Roy Edward), 1931-	Person		http://example.org/1021854#Agent700-20
Rucknagel, Donald L.	Person		http://example.org/1021854#Agent700-21
