Waseda Daigaku. Engeki Hakubutsukan.	Organization		http://example.org/1007604#Agent710-21
Japan Cultural Institute in Rome.	Organization		http://example.org/1007604#Agent710-22
Biennale di Venezia (36th : 1972)	Meeting		http://example.org/1007604#Agent711-23
Metropolitan Museum of Art (New York, N.Y.)	Organization		http://example.org/1084147#Agent110-10
Bean, Jacob.	Person		http://example.org/1084147#Agent700-19
National Gallery of Art (U.S.)	Organization		http://example.org/1078393#Agent110-11
Block, Leigh B., 1905-1987	Person		http://example.org/1078393#Agent600-20
Block, Leigh B., Mrs., 1904-	Person		http://example.org/1078393#Agent600-21
Los Angeles County Museum of Art.	Organization		http://example.org/1078393#Agent710-23
National Science Film Library (Canada)	Organization		http://example.org/1019628#Agent110-10
Davis, Judith A.,	Person		http://example.org/1019628#Agent700-21
Canadian Film Institute.	Organization		http://example.org/1019628#Agent710-22
Brunschwig, Chantal, 1943-	Person		http://example.org/1074866#Agent100-11
Calvet, Louis-Jean, 1942-	Person		http://example.org/1074866#Agent700-20
Klein, Jean-Claude, 1943- ,	Person		http://example.org/1074866#Agent700-21
Jacob, André,	Person		http://example.org/1094234#Agent100-10
Germany (West). Auswärtiges Amt.	Jurisdiction		http://example.org/1048801#Agent110-11
Germany. Auswärtiges Amt	Jurisdiction		http://example.org/1048801#Agent610-19
Germany (West). Auswärtiges Amt	Jurisdiction		http://example.org/1048801#Agent610-20
Sasse, Heinz Günther, 1906-	Person		http://example.org/1048801#Agent700-22
Eickhoff, Ekkehard.	Person		http://example.org/1048801#Agent700-23
Fischer, Irving, 1867-	Person		http://example.org/1018226#Agent100-11
Comstock, Helen.	Person		http://example.org/1088457#Agent100-11
Decker, Isabelle M.	Person		http://example.org/1067852#Agent100-12
Sack, Allan.	Person		http://example.org/1036859#Agent100-9
Yourman, Jack.	Person		http://example.org/1036859#Agent700-21
Lochhead, Douglas,	Person		http://example.org/1064932#Agent100-22
Souster, Raymond, 1921- ,	Person		http://example.org/1064932#Agent700-36
Wheatley, John H.	Person		http://example.org/1061087#Agent100-9
Coon, Herbert L.	Person		http://example.org/1061087#Agent700-22
Landmark 4-H Home Ec. Club.	Organization		http://example.org/1024886#Agent710-22
Tyson, Geoffrey, 1898-1971.	Person		http://example.org/1017248#Agent100-10
National and Grindlays Bank Limited.	Organization		http://example.org/1017248#Agent610-18
Hillier, Bevis, 1940-	Person		http://example.org/1085410#Agent100-13
Mattleman, Marciene Schreiber.	Person		http://example.org/1060609#Agent100-9
Trese, Leo J. (Leo John), 1902-1970.	Person		http://example.org/1036570#Agent100-10
Stern, Renée Bernd, 1875-1940.	Person		http://example.org/1031905#Agent100-11
Newton, David E.	Person		http://example.org/1008728#Agent100-9
Bookspan, Martin.	Person		http://example.org/1083461#Agent100-12
Fuchs, H. O. (Henry Otten), 1907- ,	Person		http://example.org/1075850#Agent100-11
Steidel, Robert F., 1926- ,	Person		http://example.org/1075850#Agent700-20
International Meeting on Alpine Meteorology 10ème, Grenoble, 1968.	Meeting		http://example.org/1060512#Agent111-9
Larrazábal Henríquez, Osvaldo.	Person		http://example.org/1025938#Agent100-10
Paris (France) Centre de perfectionnement dans l'administration des affaires. Bureau de recherches industrielles et commerciales.	Jurisdiction		http://example.org/1004794#Agent110-10
Rodd, Marcel.	Person		http://example.org/1089472#Agent100-11
Solomon R. Guggenheim Museum.	Organization		http://example.org/1077935#Agent110-12
Arvin, Kay K., 1922-	Person		http://example.org/1028872#Agent100-12
Québec (Province). Musée d'art contemporain.	Jurisdiction		http://example.org/1048239#Agent110-10
David Mirvish Gallery (Toronto, Ont.)	Organization		http://example.org/1048239#Agent710-22
Canada Council.	Organization		http://example.org/1048239#Agent710-23
Museum of Modern Art (New York, N.Y.)	Organization		http://example.org/1077923#Agent110-11
Miller, Dorothy Canning, 1904-2003,	Person		http://example.org/1077923#Agent700-20
Munson, Gorham Bert, 1896-1969.	Person		http://example.org/1024412#Agent100-10
Bibliothèque nationale et universitaire de Strasbourg.	Organization		http://example.org/1011528#Agent710-22
Bywaters, Jerry.	Person		http://example.org/1087877#Agent700-20
Pleyel, Ignaz, 1757-1831.	Person		http://example.org/1079930#Agent100-10
Miller, Henry, active 1856.	Person		http://example.org/1026269#Agent100-11
Coulter, Edith M. (Edith Margaret), 1880-1963.	Person		http://example.org/1026269#Agent700-23
Bancroft, Eleanor A.	Person		http://example.org/1026269#Agent700-24
Symposium on the Engineering Aspects of Magnetohydrodynamics. 13th, Stanford University, 1973.	Meeting		http://example.org/1077202#Agent111-9
Stanford University.	Organization		http://example.org/1077202#Agent710-19
Wood, Robert Coldwell, 1923-2005.	Person		http://example.org/1052189#Agent100-10
University of Kansas. Museum of Art.	Organization		http://example.org/1087443#Agent110-11
Schrader, J. L.	Person		http://example.org/1087443#Agent700-24
Johnson, Diane, 1943-	Person		http://example.org/1087443#Agent700-25
Ponce de León Freyre, Eduardo.	Person		http://example.org/101826#Agent100-11
Zamora Lucas, Florentino,	Person		http://example.org/101826#Agent700-22
Instituto Nacional del Libro Español.	Organization		http://example.org/101826#Agent710-23
Scholl, Servatius Herman.	Person		http://example.org/1025323#Agent100-11
Toney, Anthony,	Person		http://example.org/1084075#Agent100-13
Sims, William Lee.	Person		http://example.org/1006452#Agent100-10
Colgate-Palmolive Company.	Organization		http://example.org/1006452#Agent610-18
Pitman, Bonnie.	Person		http://example.org/1079456#Agent100-13
Winnipeg Art Gallery.	Organization		http://example.org/1079456#Agent710-23
Man, Felix H., 1893-1985.	Person		http://example.org/1087904#Agent100-10
Mauny, Michel de.	Person		http://example.org/1034507#Agent100-11
Shirazi, Yusuf H.,	Person		http://example.org/1005712#Agent700-19
Twain, Mark, 1835-1910.	Person		http://example.org/1016688#Agent100-9
Lindsay, Jack, 1900-1990.	Person		http://example.org/101432#Agent100-10
Janson, H. W. (Horst Woldemar), 1913-1982.	Person		http://example.org/1051619#Agent100-12
Edwards, Sherman.	Person		http://example.org/1073811#Agent100-12
Stone, Peter, 1930-2003.	Person		http://example.org/1073811#Agent700-23
DeWolf, Mark, 1946-.	Person		http://example.org/1033434#Agent100-11
University of King's College (Halifax, N.S.)	Organization		http://example.org/1033434#Agent610-19
File, George,	Person		http://example.org/1033434#Agent700-20
University of King's College (Halifax, N.S.) Alumni Association.	Organization		http://example.org/1033434#Agent710-21
Depew, Chauncey M. (Chauncey Mitchell), 1834-1928.,	Person		http://example.org/1002063#Agent100-11
Perry, John, 1914-2009.	Person		http://example.org/1010659#Agent100-11
American Federation of Arts.	Organization		http://example.org/1084647#Agent110-11
Wunder, Richard P.	Person		http://example.org/1084647#Agent700-20
Samuel H. Kress Foundation.	Organization		http://example.org/1084647#Agent710-21
Poses Institute of Fine Arts.	Organization		http://example.org/1085855#Agent110-12
Gilbert, Creighton.	Person		http://example.org/1085855#Agent700-24
Pericoli, Ugo, 1923-	Person		http://example.org/1071118#Agent100-14
Mackenzie, William Lyon, 1795-1861.	Person		http://example.org/1070706#Agent100-15
Mackenzie, William Lyon, 1795-1861.	Person		http://example.org/1070706#Agent600-26
Keilty, Greg, 1946-	Person		http://example.org/1070706#Agent700-29
Eckert, Georg,	Person		http://example.org/1048661#Agent100-11
Sozialdemokratische Partei Deutschlands.	Organization		http://example.org/1048661#Agent610-19
Cowling, Maurice.	Person		http://example.org/1047364#Agent100-14
Great Britain. Parliament	Jurisdiction		http://example.org/1047364#Agent610-23
Frow, Edmund,	Person		http://example.org/105409#Agent100-11
Trades Union Congress.	Organization		http://example.org/105409#Agent610-19
Katanka, Michael.	Person		http://example.org/105409#Agent700-21
Dent, H. C. (Harold Collett), 1894-1995	Person		http://example.org/1058879#Agent100-15
McDougall United Church, Edmonton.	Organization		http://example.org/1063120#Agent610-18
Vidal, Gore, 1925-2012.	Person		http://example.org/100242#Agent100-16
Miller, Lillian B.	Person		http://example.org/100697#Agent100-11
Centennial Exhibition (1876 : Philadelphia, Pa.)	Meeting		http://example.org/100697#Agent611-20
Nugent, Walter T. K.,	Person		http://example.org/100697#Agent700-22
Morgan, H. Wayne (Howard Wayne),	Person		http://example.org/100697#Agent700-23
Bruce, Robert V.	Person		http://example.org/1000154#Agent100-11
Marshall Field &amp; Company.	Organization		http://example.org/1071446#Agent110-13
Schroeder, Joseph J.,	Person		http://example.org/1071446#Agent700-27
Pfemfert, Franz.	Person		http://example.org/1037226#Agent700-20
Brooke, Rupert, 1887-1915.	Person		http://example.org/1004086#Agent100-10
Kriegel, Annie.	Person		http://example.org/1003431#Agent100-11
Parti socialiste (France)	Organization		http://example.org/1003431#Agent610-19
Confédération générale du travail.	Organization		http://example.org/1003431#Agent610-20
Becker, Jean Jacques,	Person		http://example.org/1003431#Agent700-24
