Alberta Education,	1637
Alberta Learning,	651
Energy Resources Conservation Board,	345
Alberta Environment,	249
Province of Alberta, Energy Resources Conservation Board,	230
Govt. of Alberta.	226
Alberta Education, Student Evaluation,	173
Alberta Agriculture,	136
Alberta Municipal Affairs,	131
High School and University Matriculation Examinations Board,	130
The Board,	120
Student Evaluation, Alberta Education,	117
Alberta Treasury,	94
Alberta Research Council,	88
Alberta Environment	76
Alberta Environmental Protection	76
Green Thread Publishing	76
Alberta Human Resources and Employment,	73
Alberta Distance Learning Centre,	73
Alberta Municipal Affairs.	71
Alberta Agriculture, Food and Rural Development,	66
Government of Alberta,	65
The Foundation,	62
Alberta Environmental Protection,	61
Communications Branch, Alberta Dept. of Agriculture,	61
The Council,	57
Alberta Environmental Centre,	55
Alberta Learning, Learning Technologies Branch,	54
Bureau of Statistics,	53
The Premier's Council,	52
AADAC,	52
The Dept.,	51
Alberta Alcohol and Drug Abuse Commission,	50
Alberta Energy,	49
Alberta Energy and Natural Resources,	46
Alberta Municipal Affairs, Innovative Housing Grants Program,	46
Alberta Energy and Utilities Board,	45
Learning Technologies Branch,	43
Alberta Advanced Education and Technology,	42
Alberta Education, Learning Technologies Branch,	42
Alberta Heritage Foundation for Medical Research,	42
Alberta Advanced Education,	40
Alberta Conservation Association,	39
Alberta Health,	39
Northern Alberta Development Council,	39
Environment Council of Alberta,	38
Alberta Health and Wellness,	38
Alberta Forestry, Lands and Wildlife,	38
Alberta Transportation and Utilities,	37
The Office,	37
Alberta Land Conservation and Reclamation Council, Reclamation Research Technical Advisory Committee,	34
Alberta Economic Development and Trade,	34
Alberta Sustainable Resource Development,	34
Alberta Technology, Research and Telecommunications,	33
Office for the Prevention of Family Violence,	31
The Commission,	31
Alberta Advanced Education and Career Development,	30
Alberta Opportunity Company,	28
Alberta Environment],	28
Alberta Environment, Water Resources Management Services,	28
Family Law Information Centre,	27
The Committee,	27
The Branch,	27
Alberta Bureau of Statistics, Alberta Treasury,	27
Alberta learning,	27
Alberta Agriculture, Statistics Branch,	26
Education Advantage,	25
Dept. of Industry and Development, Industrial Development Branch,	25
Alberta Economic Development & Trade,	25
Alberta Career Development and Employment,	25
Alberta Recreation and Parks,	25
Alberta Education, Student Evaluation and Records,	24
AgTech Centre,	24
Alberta Legislature,	24
Alberta Culture,	24
Alberta Education, Student Evaluation Branch,	24
Alberta Education, Distance Learning,	24
The Program,	24
Alberta Transportation,	23
Dept. of Economic Affairs,	23
Alberta Tourism,	23
Alberta Agriculture, Economic Services Division, Production and Resource Economics Branch,	22
Queen's Printer,	22
Provincial Museum of Alberta,	22
Govt. of] Alberta,	22
Ministry of Agriculture,	22
Print Media Branch, Alberta Agriculture	22
Publishing Branch, Alberta Agriculture, Food and Rural Development	22
The Corporation,	21
Alberta Learning, Alberta Education,	21
Alberta Education, Direction de l'̩ducation fran̤aise,	21
Govt. of Alberta,	21
Alberta Sustainable Resource Development, Fish & Wildlife Division, Resource Status and Assessment Branch,	21
Alberta, Energy Resources Conservation Board,	20
Alberta Emergency Measures Organization,	20
Alberta Environment, Environmental Assurance Division, Environmental Monitoring and Evaluation Branch,	20
Alberta Employment, Immigration and Industry,	20
