Title from cover.	1641
Cover title.	1488
Title from caption.	563
Description based on: C80-14 (Mar. 18, 1981).	217
Each permit issued under either the Gas Resources Preservation Act or the Coal Conservation Act.	217
Includes curriculum summary.	160
Titre de la couv.	149
Description based on: Jan. 1991.	137
Chiefly tables.	134
Description based on: Sept. 1986.	113
Chiefly tables; looseleaf.	107
"November 1996"--P. [2] of cover.	83
"Tabulated from information collected by Statistics Canada during the 1991 Census of Canada"--Introd.	83
Description based on: Vol. 5, no. 1 (Jan. 1984).	72
Some volumes text runs parallel to spine.	66
Description based on: Mar. 10, 1975.	61
Annual cumulation ceased with 1982 edition	48
Student multimedia CD-ROM in pocket in module 1.	48
Includes index.	43
Description based on: IL 92-12 (1 Sept. 1992); title from caption.	41
Student multimedia CD-ROMs in pockets in module 1.	39
"CD-ROM contains teacher's guide".	35
"Student module booklet"--T.p. verso.	35
Includes some text in French.	34
One audio disc in module 1a.	34
One multimedia disc in module 1a.	34
Distributed by Alberta Distance Learning Centre.	34
Caption title.	32
Issues from 1989- have sub-title: Newsletter for the Office for the Prevention of Family Violence.	31
One DVD-ROM in module 1.	30
Description based on: 1986.	28
Latest issue consulted: 2000/2001 school year.	28
Some volumes have text running parallel to spine.	28
Accompanied by teacher's guide on CD-ROM	28
"We encourage encourager"	27
Description based on: 1997/1998.	27
Includes modules, student support guides, learning aids and learning facilitator's manuals.	27
Accompanied by blank forms.	26
Forms dated August, 2000.	26
"A journey of discovery through the social sciences"--Cover.	26
Compiled by Alberta Education, Student Evaluation Branch.	25
Resource booklets dated 2002.	24
Accompanied by: 16 student booklets, 2 audio CD's, 2 CD-ROM's.	24
Description based on: v. 1, no. 11 (May 1953).	23
Description based on: July 1987; title from caption.	22
"Contains material prepared specially and exclusively for Alberta weekly newspapers"--caption.	22
Description based on: Article for release Aug. 11, 1986.	22
3 CD-ROMs and 2 audio discs in pockets at end of Module 1.	21
CD-ROMs in pockets in module.	21
Includes appendices.	21
Description based on: Mar. 1988.	21
2 student multimedia CD-ROMs in pockets in module 1.	21
"2 CD-ROMs in pockets in module 1, 1 CD-ROM in pocket in modules 4 and 6".	21
CD-ROM is teacher's guide.	21
CD-ROMs in pockets in module 1.	21
Volumes list distributor as Alberta Correspondence School or Alberta Distance Learning Centre.	21
Student multimedia CD-ROMs in pockets in module 1 and module 6.	21
Some volumes copyright 1991.	21
Student multimedia CD-ROMs in pockets in module 1 and module 5.	20
Description based on: 1983.	20
"Forest Development Research Program" -- cover.	20
Cover title	20
Loose-leaf.	20
At head of title: Manning Diversified Forest Products Research Trust Fund.	20
"February 2006."	19
Issued with: Field and pool codes numeric list	19
Facilitator's manuals have copyright date of 1992 inside front cover.	19
"Learn EveryWare."	18
Vols. for 1983-1989 have title: Alberta reserves of gas.	18
Vols. for 1987- issued on microfiche.	18
"CD-ROM contains teacher's guide."	18
Vol. for 1985/87 covers two years and has title: Report.	18
At head of title of 1998-99: Annual reports to the Private Colleges Accreditation Board of the Private Colleges with Accredited Degree Programs.	18
CD-ROM mounted p. [3] of cover in module 1.	18
Description based on: Mar. 30, 1983; title from caption.	17
At head of title, <2000>-: Alberta Agriculture Feed and Rural Development.	17
Description based on: 1993; title from cover.	17
"Spring runoff outlook" section called "spring snowmelt runoff outlook", 1992-1997; "plains spring snowmelt runoff outlook", 1998- .	17
Beginning with the 2010/2011 ed. the statistical profiles are published separately from the annual report.	17
Description based on: Report completed Apr. 1980 (published in 1983?).	17
Includes glossary.	17
At head of title: Transportation research.	16
"March 2002."	16
Sub-title: "the magazine".	16
Accompanied by Teacher's guide on CD-ROM	16
Accompanied by CD-ROM teacher's guide.	16
Issue for June 1990 called alphabetic list in error.	15
Student multimedia CD-ROMs in pockets in module 1, 5.	15
Description based on: Vol. 11 (spring 1983).	15
Multimedia CD-ROM mounted on p. [2] of cover in module 1.	15
"The agriculture newsletter for teachers".	15
Agdex 606-1	14
At head of title: Food/beverage and accommodation.	14
"With funding provided by Alberta Municipal Affairs."	14
Incorrect ISSN (0831-1439) printed on July 1987 issue.	14
At head of title <2002-2003>: Unique financial services.	14
"CD-ROMs in pockets in module 1".	14
Accompanied by teacher's guide on CD-ROM; Companion CD and Multimedia CD.	14
Companion CD dated c2000.	14
2005 issue has supplement: "Disabling injuries and modified work claims 2005."	13
1998-99 has title Report.	13
Title from cover	13
Text runs parallel to spine for the modules.	13
"Western Canadian Protocol"--t.p.verso.	13
Accompanied by 6 Student module booklets [mod.] and Assignment booklets [assgmt.] each with corresponding distinctive title.	13
Les 12 fascicules et le matÃ©riel d'acc. sont rÃ©unis dans un classeur Ã  anneaux.	13
"... constitue une rÃ©vision de la ressource pÃ©dagogique intitulÃ©e: Le Plan d'intervention personnalisÃ© (Alberta Education, 1998), livre 3 de la sÃ©rie ÃlaborÃ© pour les Ã©lÃ¨ves ayant des besoins ...	13
Publ. aussi en anglais sous le titre: Individualized program planning, ECS to grade 12.	13
Acc. par: 1 introduction, 1 questionnaire, 1 cÃ©dÃ©rom.	13
"This book is a revision of the teaching resource Individualized program plans (1995), Book 3 in the Programming for students with special needs series." -- Introduction.	13
Accompanying CD-ROM's in p. [2] of cover in module 1, and in module 5.	12
"September 2007."	12
Latest issue consulted: 2004/2008	12
"Author: Marvin Sheets"--T.p. verso.	12
CD-ROM mounted p. [2] of cover in [v. 1]	12
"Reading & representing viewing listening writing speaking, adventure journey discovery"--Cover	12
"Pembina Hills Regional School Division No. 7".	12
Description based on: AP 80-60 (Jan. 12, 1981).	12
Issued under the Hydro and Electric Energy Act.	12
Multimedia CD-ROM mounted on p. [1] in module 1, CD-ROM containing teacher's guide is in a separate case.	12
Description based on: 2001	12
"March 2001."	12
"MAT1038."	12
Compiled by Markiana Cyncar-Hryschuk.	12
At head of title: Get it while you're young.	12
At head of title: Southern Alberta landscapes meeting the challenges ahead.	12
Accompanied by Learning facilitator's manual [learn.fac.man.].	12
Each Module is accompanied by Assignment booklet.	12
"Authors: Daniel Ray, Patricia Jackson"--T.p. verso.	12
"Reading & representing viewing listening writing speaking, adventure journey discovery"--Cover.	12
"Pembina Hills Regional School Division No. 7."	12
1 student CD-ROM in pocket in module 1.	12
Description based on: Jan. 1996; title from cover.	12
"We believe in growing Alberta's economy".	11
On cover: A discussion paper prepared for the Alberta Conservation Strategy Project.	11
Some lists ordered alphabetically by licensee/agent name, others by three-digit code.	11
Description based on: Dec. 1983 issue.	11
"Authors: Patricia Jackson and Marvin Sheets"--Title page verso.	11
CD-ROM mounted p. [2] of cover in [v. 1].	11
"Taking my place in society"--Cover.	11
Description based on: No. 11 (spring 2002); title from caption.	11
"Reference report."	11
Description based on: Jan. 1, 1987.	11
"March 2003."	11
For grades 10-12.	10
Description based on: 1988.	10
"Population health & information."	10
Title varies slightly.	10
CD-ROM in pocket in module 1.	10
Series title from: A newcomer's guide to families in Alberta.	10
Some volumes have text printed parallel to spine.	10
Basic student resource in Alberta for senior high mathematics, course 10.	10
Pour Division I [div.1] et Division II [div.2].	10
Division I, premier cycle; Division II, deuxiÃ¨me cycle.	10
"Le Consortium des provinces de l'Ouest et des territoires en Ã©ducation franaÌ§ise est le regroupement des quatre provinces de l'Ouest, soit la Colombie-Britannique, l'Alberta, la Saskatchewan et le  ...	10
"December 2005."	10
On cover: Innovative Housing Grants Program.	10
"Student module booklet"--Title page verso.	10
Each issue has also distinctive title.	10
Description based on: Mar. 7 1988 : title from cover.	10
Tables.	10
Text runs parallel to spine in some volumes.	9
To be used in conjunction with the text: Perspectives on ideology, by J. Fielding, Matt Christison, Craig Harding...et al.	9
Teacher's guide available online at www.learnalberta.ca.	9
On cover: 24 unit walk-up apartment.	9
Vols. for <1985>- prepard by Jubilee Consultants.	9
Acc. de disques sonores (4 3/4 po, cd-rom) [disq.son.] et d'enregistrements vidÃ©os [vidÃ©o].	9
Parallel text in English, Chinese, Polish, Spanish and Vietnamese.	9
"June 2004."	9
Text runs parallel to spine.	9
One CD-ROM issued in pocket of module 1.	9
Teacher's guide catalogued separately with textbook.	9
"May 2008."	9
"Author: Sally Goddard"--Title page verso.	9
Description based on: Winter 1995; title from caption.	9
"We explore explorer"	9
Accompanied by: Teacher manual [tch.man.] and Examples of students' responses [std.resp.].	9
Cover titles on modules 7 and 8 are reversed.	9
"Distance Learning".	9
"March 2004."	9
Description based on: 1978/1979.	9
