Alberta.	13251
Alberta Energy and Utilities Board.	230
Alberta Research Council.	133
Alberta Alcohol and Drug Abuse Commission.	85
Innovative Housing Grants Program (Alta.)	81
Alberta Environmental Centre.	65
Alberta Conservation Association.	62
Northern Alberta Development Council.	60
Alberta Heritage Foundation for Medical Research.	46
Alberta Alcoholism and Drug Abuse Commission.	45
Environment Council of Alberta.	38
Alberta Geological Survey.	37
Provincial Museum of Alberta.	36
Alberta River Forecast Centre.	36
Alberta Historical Resources Foundation.	34
Alberta Land and Forest Services.	33
Alberta Correspondence School.	31
Canada.	29
Family Law Information Centre.	27
Commonwealth Parliamentary Association.	26
University of Alberta.	26
Education Advantage (Firm)	25
AgTech Centre (Alta.)	24
Alberta Agricultural Research Institute.	23
Alberta Tourism Education Council.	23
Manning Diversified Forest Products Research Trust Fund.	22
Alberta Emergency Measures Organization.	20
Alberta Cancer Board.	20
Archaeological Survey of Alberta.	20
Alberta Grain Commission.	19
Private Colleges Accreditation Board (Alta.).	18
Alberta Correspondence School,	18
Travel Alberta.	18
Seniors Advisory Council for Alberta.	17
Alberta Conservation Strategy Project.	16
Statistics Canada.	16
Kananaskis Centre for Environmental Research.	16
Alberta Oil Sands Technology and Research Authority.	15
Federation of Alberta Naturalists.	13
Alberta Government/Industry Acid Deposition Research Program.	13
Calgary Public School Board.	13
Alberta Swine Improvement Program (Canada)	12
Alberta Women's Bureau.	12
Alberta Office of Coal Research and Technology.	12
Premier's Council in Support of Alberta Families.	12
Construction Industry Advisory Council of Alberta.	10
Alberta Educational Communications Corporation.	10
Alberta Apprenticeship and Industry Training Board.	9
Jubilee Consultants.	9
Hanscomb Consultants.	9
Alberta Water Resources Commission.	9
WBK & Associates Inc.	8
International Board of Review (Alta.)	8
Alberta Social Resources Inventory.	8
Alberta Advisory Council on Women's Issues.	8
Alberta Pensions Administration.	8
IMC Consulting Group.	8
Public Advisory Committees to the Environment Council of Alberta.	8
Golder Associates.	7
Alberta Education Response Centre.	7
Cottonwood Consultants Ltd.	7
Alberta Mental Health Board.	7
Geowest Environmental Consultants Ltd.	7
Child Welfare Implementation Project (Alta.)	7
Calgary Board of Education.	6
Catholic Social Services (Edmonton, Alta.).	6
Alberta Workers' Health, Safety and Compensation.	6
Peat, Marwick and Partners.	6
Thames Group Research Inc.	6
Pannell, Kerr, Forster (Firm)	6
University of Calgary.	6
Alberta Heart Health Project.	6
Manecon Partnership (Firm)	6
Agricultural Land Base Study (Alta.)	6
Ruston/Tomany & Associates.	6
MLA Task Force on Continuing Care Health Service and Accommodation Standards (Alberta).	5
HLA Consultants.	5
Syncrude Canada Ltd.	5
Tourism Industry Association of Alberta.	5
Consumer Education and Information Resource Centre (Alta.)	5
Alberta Sport Council.	5
Alberta Multicultural Commission.	5
Axys Environmental Consulting.	5
Alberta Natural Heritage Information Centre.	5
Capital Region Board (Alberta).	4
Alberta Economic Development Authority.	4
Provincial Archives of Alberta.	4
Alberta Human Rights and Citizenship Commission.	4
North American Water Fowl Management Plan.	4
Coal Association of Canada.	4
Research Council of Alberta.	4
Edmonton Public School Board.	4
Market Facts of Canada Ltd.	4
Alberta Literacy Inventory.	4
Alberta Teachers' Association.	4
Alberta Women's Secretariat.	4
Alberta	4
Learning Disabilities Association of Alberta.	4
Grande Prairie School District No. 2357.	4
Alberta Medical Association.	4
Workers' Compensation Board--Alberta.	4
Alberta Conservation and Reclamation Council.	3
Alberta Primary Health Care Project.	3
Alberta Securities Commission.	3
Alberta Water Council.	3
Clean Air Strategic Alliance.	3
ATCO Gas.	3
RWDI AIR Inc.	3
Alberta Initiative for School Improvement.	3
Carson-McCulloch Associates.	3
R L & L Environmental Services.	3
IBI Group.	3
Hardy BBT Limited.	3
Canadian Association of Petroleum Producers.	3
GAIA Consultants.	3
Alberta Oil Sands Environmental Research Program.	3
Alberta Special Waste Management Corporation.	3
Upper Elbow River Instream Objectives Working Group (Alta.)	3
Alberta Public Safety Services.	3
Concord Environmental Corporation.	3
Stantec Consulting Ltd.	3
Equus Consulting Group.	3
DPA Group Inc.	3
W-E-R Engineering Ltd.	3
Voice for Hearing Impaired Children	3
Alberta Remote Sensing Center.	3
South Saskatchewan River Basin Planning Program.	3
Alberta Riparian Habitat Management Society.	3
Alberta Court Services.	3
O2 Planning + Design Inc.	3
Private Colleges Accreditation Board (Alta.)	3
Olson+Olson Planning & Design.	3
Alberta Government Telephones.	2
Canadian Hydro Developers, Inc.	2
Independent Producer Power, Inc.	2
Dickson Power Ltd.	2
Hydroconsult EN3 Services Ltd.	2
Canadian Petroleum Association.	2
Strategy Group.	2
Centers for Disease Control (U.S.)	2
Foothills Model Forest.	2
MPE Engineering Ltd.	2
Canadian Land Reclamation Association.	2
American Society for Surface Mining and Reclamation.	2
Edmonton Public Schools.	2
A.A. Aquatic Research Limited.	2
SAGE Institute (Edmonton) Ltd.	2
Alberta Sport, Recreation, Parks and Wildlife Foundation.	2
Travel Montana.	2
Olds College.	2
Premier's Commission on Future Health Care for Albertans.	2
Alberta Association of Architects.	2
Shell Canada Limited.	2
MDH Engineered Solutions Corp.	2
Alberta Science and Research Authority.	2
Axiom Environmental.	2
L.G.L. Limited, Environmental Research Associates.	2
Reid, Crowther & Partners.	2
Edmonton Art Gallery.	2
Ethos Consultants Ltd.	2
KIDSAFE Connection.	2
Stollery Children's Hospital.	2
Alberta Capital Health.	2
ATCO Electric.	2
Deloitte, Haskins & Sells.	2
Infact Research and Consulting Inc.	2
Willow Root Environmental Ltd.	2
Strathcona (Alta. : County)	2
Jager Industries Ltd.	2
Impaired Driving Countermeasures Committee (Alberta).	2
Acid Deposition Research Program.	2
Calder Bateman Communications.	2
Gail V. Barrington & Associates Inc.	2
