ill. ;	4064
illustrations ;	773
ill.	324
maps ;	266
col. ill. ;	209
ill., maps ;	194
ill. (some col.) ;	163
ill., map ;	88
map ;	56
illustrations, maps ;	53
color illustrations ;	30
graphs ;	18
ill	18
ill. (some col.), maps ;	17
forms ;	17
ill., forms ;	15
tables ;	15
col. ill., maps ;	10
ill., maps (some col.) ;	10
ill. (chiefly in color) ;	9
illustrations (some color) ;	8
ill., maps (some folded) ;	8
col. ill., col. maps ;	7
ill., ports. ;	7
ill ;	6
ills. ;	6
ill.;	6
ill., maps. ;	6
ill. (some col.), col. map ;	6
ill., col. map ;	6
tables.	5
col. ill., photos ;	5
ill.,	5
col. maps ;	5
ill. col. maps ;	5
ill., map. ;	5
maps. ;	4
ill., tables ;	4
sd., col. ;	4
ill. :	4
graphs, maps ;	4
maps (maps in pockets) ;	4
form ;	4
ill. (some col.), photos ;	4
ports. ;	4
col. ill., map ;	3
v.	3
folded maps ;	3
1 map ;	3
ill:,	3
maps.	3
ill. (some folded) ;	3
col. ill., 1 map ;	3
ill., 2 maps ;	3
ill, maps ;	3
charts ;	3
ill. (certaines en coul.) ;	3
ill. maps ;	3
charts;	2
ill. ; !c23 cm.	2
col. ill., col. maps . ;	2
ill., 2 col. maps ;	2
ill., 1 folded map ;	2
ill. (part col.), maps (part col.), diagrs., tables. ;	2
illustrations, map ;	2
ill. .;	2
ill., map;	2
ill., maps	2
ill. +	2
ill. ; 28 cm.	2
all forms ;	2
col. ill., 2 maps ;	2
fold. col. map ;	2
graphs, map ;	2
ill., plans ;	2
ill (some col.),	2
ill. (chiefly col.) ;	2
28 cm.	2
ill., photos ;	2
col. ill., maps (some col.) ;	2
+ 1 insert	2
col. ill. , photos ;	1
maps (some folded) ;	1
ill., folded col. maps ;	1
5 maps ;	1
ill. (some col.), ports., map ;	1
ill., ;	1
map,	1
map, port. ;	1
ill. (col.) ;	1
ill. (some col.), maps	1
ill., maps (53 folded) ;	1
ill., maps, diagrs. ;	1
ill., maps (2 folded in pocket) ;	1
ill. (some col.)	1
2 folded maps ;	1
ill., maps (some col.), plates ;	1
maps, charts ;	1
maps (1 fold.) ;	1
col. ill. ; maps (some col.) ;	1
illus. ;	1
il. ;	1
ill. (some fold.) ;	1
maps, forms ;	1
1 col. map ;	1
iil. ;	1
fold. ill. ;	1
ill, map ;	1
3 maps ;	1
charts, tables ;	1
col. ill., 3 maps ;	1
ill. (some sol.), photos ;	1
ill., map.	1
tables and figures ;	1
figures. ;	1
9 maps (some folded) ;	1
2 maps ;	1
col. map, ports. ;	1
ill., 8 folded maps ;	1
maps (1 col.) ;	1
ill. (col. maps) ;	1
1 map :	1
col. ill.	1
folded maps.	1
ill. (Chiefly col.) ;	1
charts. ;	1
ill. (some col.) maps (some col.) ;	1
ill., maps.	1
ill., diagrs. ;	1
ill., 1 map ;	1
ill. en coul. ;	1
ill. (some col.). ;	1
ill. (some col.);	1
maps (some col.) ;	1
figures and tables ;	1
23 cm.	1
col. ill. :	1
ill., (maps) ;	1
ill. (chiefly col.) ; col. maps ;	1
chiefly charts ;	1
map (col.) ;	1
charts, 1 col. ill. ;	1
sd., col. ; 1/2 in.	1
4 maps ;	1
ill., map (1 fold.) ;	1
Tables and figures. ;	1
ill., maps,	1
forms, map ;	1
sd. col. ;	1
ill. (some folded), maps (some folded) ;	1
ill. (certaine en coul.) ;	1
ill. (1 folded) ;	1
3 maps (1 col., folded) ;	1
ill. (graphs/tables) ;	1
forms, ;	1
col. ill., port. ;	1
ill., maps (some col. folded) ;	1
maps (some col. folded) ;	1
ports., map ;	1
ill., ports., maps ;	1
ill., col. maps ;	1
col. maps, photos ;	1
ill., maps (1 col.) ;	1
ill., 1 map. ;	1
ill., cartes g̩ographiques ;	1
port. ;	1
ill. ;\c27 cm.	1
tables, charts ;	1
ill., col. ;	1
ill., carte ;	1
map, plates (col.) ;	1
tables. ;	1
color illustrations, color map ;	1
ill. en coul., cartes en coul. ;	1
ill., cartes ;	1
1 col. map, ports. ;	1
ill., map (folded) ;	1
ill., 1 form. ;	1
2 maps (folded) ;	1
ill. (1 col.), col. map, ports. ;	1
ill., folded map ;	1
mostly ill. ;	1
maps, ports. ;	1
ill. (some col. folded) ;	1
ill., portr. ;	1
maps (includes fold. map at rear) ;	1
