Topics covered include injury and disease analysis, industry sectors: agriculture, mining, forestry, manufacturing and processing, construction, transportation, communication, utilities, retail, whole ...	13
Comprehensive directory for native organizations in Alberta containing contact data for community associations, social services, Bands, Friendship Centres, arts/crafts and educational groups. Indexed  ...	9
Highlights of grants (rather than prizes) distributed to various Alberta writing projects.	5
The Capital Region Growth Plan: Growing Forward was submitted to the Honourable Ray Danyluk, Minister of Municipal Affairs on April 2, 2009. The Growth Plan provides a vision for the Capital Region in ...	4
Provides listing of all materials published by Alberta Education giving author, title/series, subject and shelf location access.	3
Books for each grade level consist of eight lesson units designed to provide students with accurate information and to assist them in acquiring life skills, while emphasizing the importance of making  ...	3
Designed to help in the diagnostic evaluation of students' learning and communication processes.	3
This study of the possibilities for developing the tourism industry in northern Alberta was undertaken in order to measure the current status of commercial recreation, to determine where current and f ...	3
Identifies and clarifies the most important issues regarding energy-related emissions and outlines practical and achievable actions that can be taken by consumers and producers to address present and  ...	2
This summary of a public inquiry into Royal Canadian Mounted Police action in dealing with members of the Blood Indian tribe in southern Alberta, lists the mandate of the inquiry, outlines its conclus ...	2
Report which was used as a resource document by participants at the conference held November, 1987. Key issues and preliminary suggested actions, as identified and put forward by northern residents, a ...	2
If you've ever experienced disagreements in the workplace, this book is for you. The conflict resolution methods presented are helpful for employees and employers of large, medium and small organizati ...	2
"Have you obtained your education and skills training outside of Canada? Working in Alberta can help you research your occupation in Alberta, look at other work alternatives and become familiar with t ...	2
La base th̩orique est la m̻me pour l'enseignement du fran̤ais langue maternelle et du fran̤ais en immersion. Cette r̩flexion critique pr̩sente une ̩valuation du programme de 1979 et propose une ...	2
General information on town of Berwin.	1
General information on town of High Prairie.	1
This survey of the Andrew Lake area of northeast Alberta includes data on fauna, flora, and other aspects of this area of granite outcrops. Data were collected by the Provincial Museum of Alberta Natu ...	1
Examines life during the coal mining era.	1
General information on town of Westlock.	1
Catalogue of an exhibition at the Provincial Museum of Alberta, Edmonton, marking the bicentennial of Fort Chipewyan and illustrating the culture and history of the Indian and Metis residents and the  ...	1
"The 2012-13 Offices of the Legislative Assembly Estimates reports the requirements for public monies from the General Revenue Fund to fund the operations of the Legislative Assembly and its Offices f ...	1
This document outlines present government policy concerning water resources development in Alberta and makes proposals for possible change in the process of creating environmental law on the subject.	1
Explores adolescent gambling from the perspective of teens themselves. It reveals what they bet on, why they do it, what it feels like to win or lose, and what consequences they experience. It encoura ...	1
Explores adolescent gambling from the perspective of teens themselves.	1
Report concludes that it is beyond provincial jurisdiction to legislate that treaty Indians can become trustees on Alberta's school boards.	1
A study to investigate the effects of differing work rotation schedules in isolated locations on workers, their families and their communities.	1
The Interdepartmental Committee on the Transition Needs of Native Students (a joint committee of Alberta Advanced Education and Alberta Education) reported on the topics of early school leaving, upgra ...	1
Precipitation and snowpack samples have been collected in a monitoring network in the oilsands of northeastern Alberta since 1976. The purpose of the network was to monitor the chemistry of rain and s ...	1
The Alberta Guide to Productivity, released in June 2009 in Alberta Venture and Alberta Oil magazines, is an easy-reading publication that answers many of the most common questions about productivity, ...	1
This report presents the provincial results of the Biology 30 Diploma Examination administered on January 27, 1984. It also provides more information about the examination development process and the  ...	1
This report identifies the opportunities for resource development in northern Alberta, in nine major categories, that are associated with public lands and are influenced by transportation.	1
Brochure describing the Alberta Environment business plan.	1
General information on town of Rycroft.	1
