Alberta Education.	2111
Alberta Learning.	1145
Student Evaluation Branch.	1017
Learning Technologies Branch.	838
Alberta Environment.	522
Alberta Agriculture.	468
Energy Resources Conservation Board.	432
Distance Learning.	362
Alberta Environmental Protection.	299
Student Evaluation and Records.	261
Dept. of Economic Affairs.	230
Publicity Branch.	226
Alberta Municipal Affairs.	217
Alberta Economic Development and Tourism.	207
Alberta Sustainable Resource Development.	172
Alberta Agriculture, Food, and Rural Development.	167
Alberta Human Resources and Employment.	164
Alberta Economic Development and Trade.	152
Fish and Wildlife Division.	150
High School and University Matriculation Examinations Board.	133
Alberta Agriculture, Food and Rural Development.	130
Alberta Employment and Immigration.	115
Alberta Treasury.	115
Alberta Distance Learning Centre.	113
Alberta Education,	107
Alberta Economic Development.	106
Bureau of Statistics.	93
Alberta Energy.	92
Alberta Employment, Immigration and Industry.	86
Alberta Health and Wellness.	79
Dept. of Municipal Affairs.	77
Statistics & Data Development Unit.	76
Direction de l'̩ducation fran̤aise.	69
Premier's Council on the Status of Persons with Disabilities.	68
Alberta Health.	67
Alberta Agriculture and Rural Development.	66
Natural Resources Service.	65
Municipal Services Branch.	64
Reclamation Research Technical Advisory Committee.	63
Alberta Agriculture and Food.	62
Alberta Forestry, Lands and Wildlife.	61
Communications Branch.	61
Print Media Branch.	61
Publishing Branch.	61
Alberta Advanced Education and Career Development.	59
Distance Learning,	55
Alberta Energy and Natural Resources.	53
Learner Assessment Branch.	53
Water Resources Management Services.	53
Alberta Culture and Multiculturalism.	48
Alberta Tourism.	48
Alberta Community Development.	45
Alberta Labour.	42
Policy Development and Coordination Branch.	42
Business Information Centre.	42
Alberta Career Development and Employment.	41
Production and Resource Economics Branch.	40
Office for the Prevention of Family Violence.	38
Alberta Recreation and Parks.	37
Scientific and Engineering Services and Research Division.	37
Alberta International and Intergovernmental Relations.	36
Alberta Finance and Enterprise.	36
Municipal Inspection and Advisory Services Branch.	36
Research Division.	35
Industrial Development Branch.	34
Dept. of Industry and Development.	34
Alberta Occupational Health and Safety.	34
Environmental Sciences Division.	33
Alberta Consumer and Corporate Affairs.	33
Land Conservation and Reclamation Council.	32
Production Economics Branch.	32
Recreation Development Division.	31
Alberta Transportation and Utilities.	31
Information Services.	31
Forest Service.	31
Alberta Social Services and Community Health.	31
Statistics Branch.	30
Environmental Engineering Support Services.	29
Alberta Technology, Research and Telecommunications.	28
Beef and Sheep Branch.	28
Alberta Culture.	28
Alberta Manpower.	27
Fisheries and Wildlife Management Division.	27
Alberta Solicitor General.	27
Distance Learning.,	27
Strategic Planning Division.	26
Alberta Social Services.	26
Alberta Branch.	26
Planning Services.	26
Market Analysis & Statistics Branch.	25
Production Economics and Statistics Branch.	25
Economics and Competitiveness Division.	25
Statistics and Data Development Branch.	25
Alberta Community and Occupational Health.	25
Alberta Transportation.	25
Dept. of Housing.	25
Research Management Division.	25
Farm Business Management Branch.	24
Alberta Intergovernmental, International and Aboriginal Relations.	24
4-H Branch.	23
Information Management Branch.	23
Research and Technology Branch.	23
Research and Analysis Branch.	22
Policy Development Branch.	21
Policy Analysis and Coordination Branch.	21
Business Information and Analysis Branch.	21
Business Information and Policy Branch.	21
Strategic Resources Division.	21
Alberta Learning	21
Alberta Seniors and Community Supports.	21
Municipal Inspection Branch.	21
Local Government Development Branch.	21
Public Lands Division.	20
Alberta Advanced Education.	19
Survey Branch.	19
