;
2015/08;20 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/hm/50/ts/78/hm50ts782
-----------------------------------------------------------
:
-----------------------------------------------------------
-
1992-03-10 	 6	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/c4/83/j5/c0c483j509
1999-07-13 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/g3/54/f4/c0g354f41g
2014-09-19 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/k2/25/b2/c0k225b240
2011-02-18 	 5	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/v8/38/07/c0v838074d
1950-12-13 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/v8/38/07/c0v8380761
1984-08-31 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/50/4r/k4/cd504rk45q
2016-04-04 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/z0/10/q1/cdz010q16g
2000-05-15 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/v1/3z/t3/cdv13zt38b
1996-06-02 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/v1/3z/t4/cdv13zt404
1995-05-14 	 8	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cd/v1/3z/t4/cdv13zt41f
1991-09-24 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/d8/6p/03/c5d86p0349
1996-05-14 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/x2/1t/f5/c5x21tf58x
1968-02-06 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/h7/3p/w2/c5h73pw23n
1991-09-27 	 4	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c8/91/0j/t7/c8910jt72n
1971-05-06 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cb/56/44/r6/cb5644r69p
1992-06-03 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cb/n9/99/68/cbn999688t
2-16/11/02 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bd/z0/10/q1/bdz010q182
2016-03-24 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4b/29/b9/25/4b29b925q
1995-11-14 	 12	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cr/b6/8x/c0/crb68xc020
1998-11-24 	 4	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cm/61/3m/x7/cm613mx72p
2008-02-04 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bf/j2/36/20/bfj236208w
2014-11-30 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c9/p2/90/94/c9p290948n
2013-12-06 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c9/g5/4x/h8/c9g54xh807
2000-02-25 	 7	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cw/08/92/b0/cw0892b00n
1963-07-28 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/v2/3v/t5/c2v23vt54g
2016-01-11 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/x5/1h/j1/b4x51hj10h
2005-10-13 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/88/0v/q9/b9880vq96g
2007-09-20 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cf/f3/65/54/cff365545z
2000-02-17 	 4	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cz/g6/4t/m1/czg64tm115
2007-11-30 	 3	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/f9/5j/b6/ccf95jb62k
1964-07-22 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cv/d6/6v/z9/cvd66vz955
2016-01-07 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/n6/9m/42/bcn69m4229
2015-08-31 	 2	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cp/k0/2c/99/cpk02c9913
2015-03-27 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/df/65/v8/21/df65v821b
2012-09-04 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/54/25/kb/48/5425kb48h
2016-03-17 	 1	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/54/25/kd/56/5425kd56m
1999-05-16 	 4	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/53/4f/p0/cc534fp092
